Year,NDVI_district,NDVI_district_crop_mask,Obs_yield,Total_production,Total_area,Irrigated_area,Irrigated_production,Unirrigated_area,Unirrigated_production,Simulated_yield,Simulated_yield_sd,Simulated_yield_allyears,Simulated_yield_allyears_sd,Crop,Province,District_id,District_name_ts
2006,0.406300008,0.426354915,2.427016645,379.1,156.2,NaN,NaN,NaN,NaN,2.28,0.25,2.28,0.26,Wheat,Punjab,604,Bhakkar
2007,0.450299978,0.449488848,2.369032258,367.2,155,NaN,NaN,NaN,NaN,2.41,0.26,2.39,0.25,Wheat,Punjab,604,Bhakkar
2008,0.383099973,0.404165387,2.143757881,340,158.6,NaN,NaN,NaN,NaN,2.18,0.24,2.17,0.24,Wheat,Punjab,604,Bhakkar
2009,0.514999986,0.459639549,2.273266153,383.5,168.7,NaN,NaN,NaN,NaN,2.47,0.26,2.44,0.25,Wheat,Punjab,604,Bhakkar
2010,0.406300008,0.41651234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.23,0.24,Wheat,Punjab,604,Bhakkar
2011,0.288649976,0.438624054,2.445789763,444.4,181.7,436.2,172.8,8.2,8.9,2.34,0.26,2.34,0.24,Wheat,Punjab,604,Bhakkar
2012,0.277449995,0.417074025,2.233870968,387.8,173.6,383.8,165.1,4,8.5,2.24,0.24,2.24,0.23,Wheat,Punjab,604,Bhakkar
2013,0.373899996,0.474309236,2.436904762,409.4,168,401.5,159.9,7.9,8.1,2.53,0.27,2.52,0.26,Wheat,Punjab,604,Bhakkar
2014,0.249349982,0.458681464,2.517898383,436.1,173.2,427.8,163.9,8.3,9.3,2.44,0.26,2.44,0.25,Wheat,Punjab,604,Bhakkar
2015,0.45629999,0.467930883,2.226127393,411.7,184.94,382.45,163.9,29.25,21.04,2.51,0.25,2.49,0.25,Wheat,Punjab,604,Bhakkar
2016,0.387399971,0.484054327,2.280901989,411.68,180.49,398.5,171.18,13.18,9.31,2.6,0.28,2.56,0.26,Wheat,Punjab,604,Bhakkar
2017,0.238150001,0.504333317,3.070588235,519.39,169.15,507.45,161.06,11.94,8.09,2.62,0.25,2.66,0.27,Wheat,Punjab,604,Bhakkar
2018,0.334699988,0.385533333,2.330539808,378.2,162.28,375.07,159.85,3.13,2.43,2.08,0.23,2.08,0.22,Wheat,Punjab,604,Bhakkar
2019,0.3477,0.472001851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.51,0.26,Wheat,Punjab,604,Bhakkar
1982,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,605,Chakwal
1983,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,605,Chakwal
1984,0.280499995,0.231880203,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.71,0.44,Wheat,Punjab,605,Chakwal
1985,0.207399979,0.238219127,0.810998736,128.3,158.2,NaN,NaN,NaN,NaN,1.06,0.44,1.06,0.45,Wheat,Punjab,605,Chakwal
1986,0.26548335,0.274683982,1.034001214,170.3,164.7,NaN,NaN,NaN,NaN,1.07,0.46,1.07,0.44,Wheat,Punjab,605,Chakwal
1987,0.25,0.257054836,0.829867675,131.7,158.7,NaN,NaN,NaN,NaN,0.98,0.43,0.98,0.44,Wheat,Punjab,605,Chakwal
1988,0.207766667,0.211736619,0.302208835,30.1,99.6,NaN,NaN,NaN,NaN,0.63,0.4,0.59,0.43,Wheat,Punjab,605,Chakwal
1989,0.262899965,0.222697526,0.921185828,127.4,138.3,NaN,NaN,NaN,NaN,0.62,0.43,0.65,0.43,Wheat,Punjab,605,Chakwal
1990,0.28823331,0.273216575,1.038490007,140.3,135.1,NaN,NaN,NaN,NaN,1.21,0.45,1.21,0.43,Wheat,Punjab,605,Chakwal
1991,0.309116632,0.294214934,1.217360621,172.5,141.7,NaN,NaN,NaN,NaN,1.28,0.44,1.28,0.45,Wheat,Punjab,605,Chakwal
1992,0.286449999,0.2595447,1.273913043,175.8,138,NaN,NaN,NaN,NaN,1.02,0.45,1.03,0.44,Wheat,Punjab,605,Chakwal
1993,0.323533326,0.262048155,0.945621469,133.9,141.6,NaN,NaN,NaN,NaN,0.89,0.42,0.88,0.45,Wheat,Punjab,605,Chakwal
1994,0.270566672,0.216533959,0.8048,100.6,125,NaN,NaN,NaN,NaN,0.63,0.45,0.65,0.44,Wheat,Punjab,605,Chakwal
1995,0.300133348,0.25386712,1.059607843,135.1,127.5,NaN,NaN,NaN,NaN,0.95,0.46,0.95,0.44,Wheat,Punjab,605,Chakwal
1996,0.301966667,0.297470987,1.194776119,160.1,134,NaN,NaN,NaN,NaN,1.42,0.47,1.42,0.45,Wheat,Punjab,605,Chakwal
1997,0.25303334,0.262443662,1.016272189,137.4,135.2,NaN,NaN,NaN,NaN,1.09,0.43,1.09,0.46,Wheat,Punjab,605,Chakwal
1998,0.310883313,0.32187289,1.713556851,235.1,137.2,NaN,NaN,NaN,NaN,1.51,0.44,1.53,0.44,Wheat,Punjab,605,Chakwal
1999,0.29005,0.301619679,1.2875,179.22,139.2,NaN,NaN,NaN,NaN,1.62,0.47,1.62,0.45,Wheat,Punjab,605,Chakwal
2000,0.275000006,0.261518121,1.18018732,163.81,138.8,NaN,NaN,NaN,NaN,1.3,0.45,1.31,0.45,Wheat,Punjab,605,Chakwal
2001,0.322116703,0.203425735,0.599702381,80.6,134.4,NaN,NaN,NaN,NaN,0.74,0.44,0.74,0.45,Wheat,Punjab,605,Chakwal
2002,0.20146668,0.222302303,0.678752108,80.5,118.6,NaN,NaN,NaN,NaN,0.95,0.45,0.95,0.43,Wheat,Punjab,605,Chakwal
2003,0.268699974,0.284470499,1.118820468,129,115.3,NaN,NaN,NaN,NaN,1.19,0.44,1.19,0.46,Wheat,Punjab,605,Chakwal
2004,0.281150013,0.27795276,1.147592739,145.4,126.7,NaN,NaN,NaN,NaN,1.76,0.46,1.76,0.46,Wheat,Punjab,605,Chakwal
2005,0.319616675,0.343673706,1.625866051,211.2,129.9,NaN,NaN,NaN,NaN,1.73,0.47,1.73,0.45,Wheat,Punjab,605,Chakwal
2006,0.244916663,0.244984716,1.041181041,134,128.7,NaN,NaN,NaN,NaN,0.96,0.45,0.96,0.44,Wheat,Punjab,605,Chakwal
2007,0.333999991,0.354328662,1.595307918,217.6,136.4,NaN,NaN,NaN,NaN,1.85,0.48,1.82,0.46,Wheat,Punjab,605,Chakwal
2008,0.254449993,0.274785966,1.123973727,136.9,121.8,NaN,NaN,NaN,NaN,1.26,0.44,1.26,0.45,Wheat,Punjab,605,Chakwal
2009,0.244599998,0.300372154,1.310611929,169.2,129.1,NaN,NaN,NaN,NaN,1.57,0.46,1.57,0.45,Wheat,Punjab,605,Chakwal
2010,0.206666663,0.194383979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.73,0.43,Wheat,Punjab,605,Chakwal
2011,0.255216658,0.287713706,1.313539192,165.9,126.3,25.3,9.3,140.7,117,1.56,0.47,1.57,0.46,Wheat,Punjab,605,Chakwal
2012,0.227883339,0.239903212,0.926929392,112.9,121.8,20.9,8.9,92.1,112.9,1.1,0.44,1.1,0.45,Wheat,Punjab,605,Chakwal
2013,0.341316611,0.329833537,1.625636672,191.5,117.8,10.7,6.9,180.7,110.9,1.62,0.45,1.63,0.45,Wheat,Punjab,605,Chakwal
2014,0.298766673,0.312012821,1.311148087,157.6,120.2,11.2,7.3,146.4,112.9,1.24,0.46,1.24,0.45,Wheat,Punjab,605,Chakwal
2015,0.325866669,0.340078443,1.656391355,197.74,119.38,9.19,4.86,188.55,114.52,1.56,0.47,1.57,0.46,Wheat,Punjab,605,Chakwal
2016,0.322133332,0.348289013,1.800461894,233.88,129.9,12.19,4.45,221.69,125.45,1.75,0.45,1.77,0.46,Wheat,Punjab,605,Chakwal
2017,0.296200007,0.284568191,1.242434752,143.29,115.33,19.29,6.47,124,108.86,1.44,0.46,1.45,0.45,Wheat,Punjab,605,Chakwal
2018,0.268166661,0.281553477,1.1127088,129.23,116.14,12.1,6.47,117.13,109.67,1.41,0.46,1.41,0.44,Wheat,Punjab,605,Chakwal
2019,0.283116668,0.326871067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.53,0.45,Wheat,Punjab,605,Chakwal
1982,NaN,NaN,3.109563603,334.9,107.7,334.9,107.7,0,0,NaN,NaN,NaN,NaN,Wheat,Punjab,606,Chiniot
1983,NaN,NaN,3.077630235,301.3,97.9,301.3,97.9,0,0,NaN,NaN,NaN,NaN,Wheat,Punjab,606,Chiniot
1984,0.336899996,0.337368011,3.116788321,298.9,95.9,298.9,95.9,0,0,3.02,0.14,3.01,0.23,Wheat,Punjab,606,Chiniot
1985,0.404599994,0.470884025,3.144407346,376.7,119.8,376.7,119.8,0,0,3.05,0.2,3.16,0.29,Wheat,Punjab,606,Chiniot
1986,0.308200002,0.26274398,2.904249103,347.9,119.79,347.9,119.79,0,0,3.03,0.12,2.93,0.21,Wheat,Punjab,606,Chiniot
1987,0.351500005,0.323748022,2.930217492,316.61,108.05,316.61,108.05,0,0,3.05,0.13,2.99,0.23,Wheat,Punjab,606,Chiniot
1988,0.421599984,0.400759965,3.062207805,320.95,104.81,320.95,104.81,0,0,3.06,0.17,3.08,0.26,Wheat,Punjab,606,Chiniot
1989,0.096199997,0.060047999,2.976423332,340.86,114.52,340.86,114.52,0,0,2.7,0.17,2.7,0.18,Wheat,Punjab,606,Chiniot
1990,0.306600004,0.301791996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.97,0.23,Wheat,Punjab,606,Chiniot
1991,0.275299996,0.293839991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.96,0.22,Wheat,Punjab,606,Chiniot
1992,0.240199998,0.235735983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9,0.2,Wheat,Punjab,606,Chiniot
1993,0.383399993,0.289795995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.95,0.22,Wheat,Punjab,606,Chiniot
1994,0.083999999,0.086775996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.73,0.17,Wheat,Punjab,606,Chiniot
1995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,606,Chiniot
1996,0.317299992,0.282511979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.95,0.22,Wheat,Punjab,606,Chiniot
1997,0.278200001,0.244731992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.91,0.2,Wheat,Punjab,606,Chiniot
1998,0.278999984,0.350267977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.02,0.24,Wheat,Punjab,606,Chiniot
1999,0.173500001,0.168747976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.82,0.2,Wheat,Punjab,606,Chiniot
2000,0.373199999,0.375624001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.05,0.24,Wheat,Punjab,606,Chiniot
2001,0.342199981,0.355199963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.03,0.24,Wheat,Punjab,606,Chiniot
2002,0.402099997,0.358087957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.03,0.24,Wheat,Punjab,606,Chiniot
2003,0.334499985,0.326771975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0.23,Wheat,Punjab,606,Chiniot
2004,0.309300005,0.308052003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.98,0.23,Wheat,Punjab,606,Chiniot
2005,0.3829,0.358239979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.03,0.25,Wheat,Punjab,606,Chiniot
2006,0.267399997,0.303371996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.97,0.22,Wheat,Punjab,606,Chiniot
2007,0.333299994,0.360092014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.03,0.25,Wheat,Punjab,606,Chiniot
2008,0.3477,0.333148003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0.23,Wheat,Punjab,606,Chiniot
2009,0.327299982,0.349595994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.02,0.24,Wheat,Punjab,606,Chiniot
2010,0.267499983,0.28539598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.95,0.22,Wheat,Punjab,606,Chiniot
2011,0.260800004,0.287704021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.95,0.22,Wheat,Punjab,606,Chiniot
2012,0.267800003,0.290583998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.96,0.23,Wheat,Punjab,606,Chiniot
2013,0.309300005,0.35206002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.02,0.23,Wheat,Punjab,606,Chiniot
2014,0.293799996,0.301044017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.97,0.22,Wheat,Punjab,606,Chiniot
2015,0.175799996,0.229164004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.89,0.21,Wheat,Punjab,606,Chiniot
2016,0.353699982,0.327075988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0.22,Wheat,Punjab,606,Chiniot
2017,0.383100003,0.375072032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.05,0.26,Wheat,Punjab,606,Chiniot
2018,0.300300002,0.313372016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.98,0.22,Wheat,Punjab,606,Chiniot
2019,NaN,0.097713336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.74,0.18,Wheat,Punjab,606,Chiniot
1982,NaN,NaN,1.880057803,130.1,69.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Sindh,802,Dadu
1983,NaN,NaN,1.408707865,100.3,71.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Sindh,802,Dadu
1984,0.322266668,0.278520107,1.346910112,95.9,71.2,NaN,NaN,NaN,NaN,1.34,0.57,1.35,0.58,Wheat,Sindh,802,Dadu
1985,0.337899953,0.295965314,1.41654979,101,71.3,NaN,NaN,NaN,NaN,1.53,0.61,1.53,0.56,Wheat,Sindh,802,Dadu
1986,0.331599981,0.278024644,1.491620112,106.8,71.6,NaN,NaN,NaN,NaN,1.33,0.58,1.35,0.56,Wheat,Sindh,802,Dadu
1987,0.384733319,0.320880353,1.544198895,111.8,72.4,NaN,NaN,NaN,NaN,1.79,0.58,1.77,0.58,Wheat,Sindh,802,Dadu
1988,0.310499996,0.272566617,1.47706422,96.6,65.4,NaN,NaN,NaN,NaN,1.26,0.62,1.3,0.55,Wheat,Sindh,802,Dadu
1989,0.31826666,0.245056599,1.562932227,113,72.3,NaN,NaN,NaN,NaN,0.92,0.59,1.02,0.53,Wheat,Sindh,802,Dadu
1990,0.33860001,0.315414608,1.47862069,107.2,72.5,NaN,NaN,NaN,NaN,1.73,0.6,1.72,0.61,Wheat,Sindh,802,Dadu
1991,0.329333305,0.293981254,1.56515775,114.1,72.9,NaN,NaN,NaN,NaN,1.5,0.58,1.51,0.58,Wheat,Sindh,802,Dadu
1992,0.297099978,0.262734681,1.58630137,115.8,73,NaN,NaN,NaN,NaN,1.14,0.61,1.2,0.55,Wheat,Sindh,802,Dadu
1993,0.383333325,0.289394498,1.661229611,132.4,79.7,NaN,NaN,NaN,NaN,1.44,0.6,1.46,0.59,Wheat,Sindh,802,Dadu
1994,0.330266654,0.262530118,1.503113325,120.7,80.3,NaN,NaN,NaN,NaN,1.15,0.62,1.2,0.56,Wheat,Sindh,802,Dadu
1995,0.410400003,0.342019647,1.688802083,129.7,76.8,NaN,NaN,NaN,NaN,2,0.63,1.98,0.6,Wheat,Sindh,802,Dadu
1996,0.325966686,0.335208207,1.722070845,126.4,73.4,NaN,NaN,NaN,NaN,1.93,0.61,1.91,0.62,Wheat,Sindh,802,Dadu
1997,0.314966649,0.323357075,1.858477971,139.2,74.9,NaN,NaN,NaN,NaN,1.8,0.6,1.8,0.59,Wheat,Sindh,802,Dadu
1998,0.345033318,0.34285751,1.947028424,150.7,77.4,NaN,NaN,NaN,NaN,2,0.59,1.99,0.6,Wheat,Sindh,802,Dadu
1999,0.340766668,0.345947027,1.877284595,143.8,76.6,NaN,NaN,NaN,NaN,2.04,0.61,2.02,0.6,Wheat,Sindh,802,Dadu
2000,0.319300026,0.32643652,2.145057766,167.1,77.9,NaN,NaN,NaN,NaN,1.82,0.59,1.83,0.6,Wheat,Sindh,802,Dadu
2001,0.361166626,0.351934224,1.603119584,92.5,57.7,NaN,NaN,NaN,NaN,2.11,0.6,2.08,0.6,Wheat,Sindh,802,Dadu
2002,0.463833332,0.362274885,1.596375618,96.9,60.7,NaN,NaN,NaN,NaN,2.22,0.61,2.18,0.61,Wheat,Sindh,802,Dadu
2003,0.393699974,0.364205927,1.679331307,110.5,65.8,NaN,NaN,NaN,NaN,2.24,0.61,2.2,0.62,Wheat,Sindh,802,Dadu
2004,0.448333353,0.394820064,1.99833887,120.3,60.2,NaN,NaN,NaN,NaN,2.56,0.63,2.5,0.65,Wheat,Sindh,802,Dadu
2005,0.486633301,0.370394975,2.549019608,156,61.2,NaN,NaN,NaN,NaN,2.28,0.63,2.26,0.62,Wheat,Sindh,802,Dadu
2006,0.406966656,0.395030588,2.773134328,185.8,67,NaN,NaN,NaN,NaN,2.53,0.65,2.5,0.63,Wheat,Sindh,802,Dadu
2007,0.4542,0.425504088,2.470459519,112.9,45.7,NaN,NaN,NaN,NaN,2.89,0.67,2.8,0.66,Wheat,Sindh,802,Dadu
2008,0.506299973,0.423274875,2.963114754,144.6,48.8,NaN,NaN,NaN,NaN,2.82,0.66,2.78,0.64,Wheat,Sindh,802,Dadu
2009,0.466566652,0.408115506,2.898550725,160,55.2,NaN,NaN,NaN,NaN,2.66,0.66,2.63,0.66,Wheat,Sindh,802,Dadu
2010,0.470366627,0.415030122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7,0.67,Wheat,Sindh,802,Dadu
2011,0.449800014,0.468420982,3.753623188,259,69,252.3,62.4,6.7,6.6,3.22,0.73,3.22,0.68,Wheat,Sindh,802,Dadu
2012,0.440133333,0.447698146,3.697050938,275.8,74.6,270.7,68.2,5.1,6.5,3,0.67,3.02,0.65,Wheat,Sindh,802,Dadu
2013,0.475299984,0.469376236,3.403933434,225,66.1,221.1,60.6,3.9,5.5,3.29,0.72,3.23,0.67,Wheat,Sindh,802,Dadu
2014,0.459233314,0.446899056,3.578444748,262.3,73.3,257.6,67.6,4.7,5.7,3.01,0.66,3.01,0.69,Wheat,Sindh,802,Dadu
2015,0.487799972,0.419773996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.74,0.65,Wheat,Sindh,802,Dadu
2016,0.505266666,0.434898615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.89,0.66,Wheat,Sindh,802,Dadu
2017,0.505599976,0.446592659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.01,0.66,Wheat,Sindh,802,Dadu
2018,0.458333343,0.40538311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6,0.66,Wheat,Sindh,802,Dadu
2019,0.47663331,0.40541324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.64,0.66,Wheat,Sindh,802,Dadu
1982,NaN,NaN,2.476706392,228.6,92.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,607,Dera Ghazi Khan
1983,NaN,NaN,1.378035903,130.5,94.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,607,Dera Ghazi Khan
1984,0.27124998,0.225429088,1.276220145,122.9,96.3,NaN,NaN,NaN,NaN,1.82,0.2,1.77,0.19,Wheat,Punjab,607,Dera Ghazi Khan
1985,0.296000004,0.271033198,1.0508647,103.3,98.3,NaN,NaN,NaN,NaN,1.99,0.18,1.94,0.2,Wheat,Punjab,607,Dera Ghazi Khan
1986,0.286199987,0.292375416,2.03458498,205.9,101.2,NaN,NaN,NaN,NaN,2.02,0.22,2.01,0.21,Wheat,Punjab,607,Dera Ghazi Khan
1987,0.289099991,0.283855468,1.939585212,215.1,110.9,NaN,NaN,NaN,NaN,1.99,0.22,1.98,0.21,Wheat,Punjab,607,Dera Ghazi Khan
1988,0.287299991,0.270465434,1.893711249,213.8,112.9,NaN,NaN,NaN,NaN,1.94,0.21,1.93,0.19,Wheat,Punjab,607,Dera Ghazi Khan
1989,0.209099993,0.197234541,1.9428815,227.9,117.3,NaN,NaN,NaN,NaN,1.63,0.2,1.67,0.19,Wheat,Punjab,607,Dera Ghazi Khan
1990,0.38499999,0.28321135,1.987684729,242.1,121.8,NaN,NaN,NaN,NaN,1.98,0.22,1.98,0.2,Wheat,Punjab,607,Dera Ghazi Khan
1991,0.259050012,0.272750914,1.959234609,235.5,120.2,NaN,NaN,NaN,NaN,1.94,0.22,1.94,0.2,Wheat,Punjab,607,Dera Ghazi Khan
1992,0.274299979,0.255461335,2.136328428,275.8,129.1,NaN,NaN,NaN,NaN,1.86,0.2,1.88,0.19,Wheat,Punjab,607,Dera Ghazi Khan
1993,0.3398,0.260389984,2.160617761,279.8,129.5,NaN,NaN,NaN,NaN,1.88,0.2,1.9,0.21,Wheat,Punjab,607,Dera Ghazi Khan
1994,0.275449991,0.233262703,1.961826347,262.1,133.6,NaN,NaN,NaN,NaN,1.78,0.21,1.8,0.19,Wheat,Punjab,607,Dera Ghazi Khan
1995,0.34434998,0.304924071,1.957894737,279,142.5,NaN,NaN,NaN,NaN,2.07,0.22,2.06,0.21,Wheat,Punjab,607,Dera Ghazi Khan
1996,0.364649981,0.295896381,1.916046039,283,147.7,NaN,NaN,NaN,NaN,2.04,0.22,2.02,0.21,Wheat,Punjab,607,Dera Ghazi Khan
1997,0.318399996,0.274672747,1.959142666,292.5,149.3,NaN,NaN,NaN,NaN,1.95,0.22,1.95,0.2,Wheat,Punjab,607,Dera Ghazi Khan
1998,0.336849988,0.314915001,2.266055046,345.8,152.6,NaN,NaN,NaN,NaN,2.09,0.23,2.09,0.21,Wheat,Punjab,607,Dera Ghazi Khan
1999,0.381099999,0.355812728,2.251604621,350.8,155.8,NaN,NaN,NaN,NaN,2.25,0.24,2.24,0.22,Wheat,Punjab,607,Dera Ghazi Khan
2000,0.42535001,0.356921315,2.678783873,405.3,151.3,NaN,NaN,NaN,NaN,2.24,0.23,2.24,0.22,Wheat,Punjab,607,Dera Ghazi Khan
2001,0.435899973,0.423786372,2.773487773,431,155.4,NaN,NaN,NaN,NaN,2.49,0.24,2.49,0.24,Wheat,Punjab,607,Dera Ghazi Khan
2002,0.419749975,0.434714556,2.88496732,441.4,153,NaN,NaN,NaN,NaN,2.53,0.25,2.53,0.25,Wheat,Punjab,607,Dera Ghazi Khan
2003,0.468199968,0.444903135,2.616174583,407.6,155.8,NaN,NaN,NaN,NaN,2.58,0.26,2.56,0.25,Wheat,Punjab,607,Dera Ghazi Khan
2004,0.469249994,0.504457295,2.324471299,384.7,165.5,NaN,NaN,NaN,NaN,2.83,0.26,2.78,0.28,Wheat,Punjab,607,Dera Ghazi Khan
2005,0.463099986,0.453871757,2.510012516,401.1,159.8,NaN,NaN,NaN,NaN,2.62,0.26,2.59,0.25,Wheat,Punjab,607,Dera Ghazi Khan
2006,0.445899963,0.451395422,2.615432483,420.3,160.7,NaN,NaN,NaN,NaN,2.6,0.26,2.59,0.25,Wheat,Punjab,607,Dera Ghazi Khan
2007,0.37895,0.469591349,2.682539683,422.5,157.5,NaN,NaN,NaN,NaN,2.67,0.26,2.65,0.26,Wheat,Punjab,607,Dera Ghazi Khan
2008,0.335599989,0.45217225,2.539746544,440.9,173.6,NaN,NaN,NaN,NaN,2.61,0.27,2.59,0.25,Wheat,Punjab,607,Dera Ghazi Khan
2009,0.467350006,0.500531793,2.324356673,388.4,167.1,NaN,NaN,NaN,NaN,2.82,0.26,2.76,0.26,Wheat,Punjab,607,Dera Ghazi Khan
2010,0.44084999,0.491699129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.73,0.27,Wheat,Punjab,607,Dera Ghazi Khan
2011,0.451249987,0.477937251,2.646118721,463.6,175.2,429.6,148.9,33.9,26.3,2.7,0.27,2.68,0.27,Wheat,Punjab,607,Dera Ghazi Khan
2012,0.372249991,0.464477301,2.659738717,447.9,168.4,417.4,143.3,30.5,25.1,2.65,0.27,2.63,0.25,Wheat,Punjab,607,Dera Ghazi Khan
2013,0.452499986,0.492488235,2.848429952,471.7,165.6,444.2,143.7,27.6,21.9,2.75,0.28,2.73,0.28,Wheat,Punjab,607,Dera Ghazi Khan
2014,0.432999969,0.531470895,2.914075749,515.5,176.9,480.8,153.8,34.7,23.1,2.9,0.29,2.87,0.28,Wheat,Punjab,607,Dera Ghazi Khan
2015,0.430350006,0.524637699,2.984596459,558.03,186.97,547.87,179.68,10.16,7.29,2.86,0.29,2.85,0.27,Wheat,Punjab,607,Dera Ghazi Khan
2016,0.414200008,0.546318114,2.762774869,527.69,191,505.33,177.65,22.36,13.35,2.97,0.29,2.93,0.28,Wheat,Punjab,607,Dera Ghazi Khan
2017,0.423799992,0.575644076,3.216252994,590.89,183.72,572.89,172.39,18,11.33,3.04,0.31,3.03,0.3,Wheat,Punjab,607,Dera Ghazi Khan
2018,0.371149987,0.464719057,3.034962323,547.75,180.48,537.75,172.39,10,8.09,2.63,0.26,2.63,0.26,Wheat,Punjab,607,Dera Ghazi Khan
2019,0.399450004,0.500463605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.76,0.28,Wheat,Punjab,607,Dera Ghazi Khan
1982,NaN,NaN,3.07544957,786.7,255.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,608,Faisalabad
1983,NaN,NaN,1.88966589,486.4,257.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,608,Faisalabad
1984,0.375,0.385417849,1.716988569,435.6,253.7,NaN,NaN,NaN,NaN,1.73,0.75,1.7,0.63,Wheat,Punjab,608,Faisalabad
1985,0.431266665,0.422838688,1.97833935,493.2,249.3,NaN,NaN,NaN,NaN,2.05,0.74,2.02,0.67,Wheat,Punjab,608,Faisalabad
1986,0.481899977,0.45905,2.26247122,589.6,260.6,NaN,NaN,NaN,NaN,2.35,0.75,2.32,0.67,Wheat,Punjab,608,Faisalabad
1987,0.489300013,0.455967247,1.565838977,416.2,265.8,NaN,NaN,NaN,NaN,2.35,0.65,2.3,0.65,Wheat,Punjab,608,Faisalabad
1988,0.483966678,0.458565474,1.718908382,440.9,256.5,NaN,NaN,NaN,NaN,2.37,0.72,2.32,0.67,Wheat,Punjab,608,Faisalabad
1989,0.460700005,0.400869638,2.196969697,565.5,257.4,NaN,NaN,NaN,NaN,1.81,0.74,1.83,0.65,Wheat,Punjab,608,Faisalabad
1990,0.52699995,0.476122618,1.946195234,506.4,260.2,NaN,NaN,NaN,NaN,2.51,0.7,2.47,0.7,Wheat,Punjab,608,Faisalabad
1991,0.506166697,0.446450561,1.853441609,479.3,258.6,NaN,NaN,NaN,NaN,2.26,0.73,2.22,0.65,Wheat,Punjab,608,Faisalabad
